molecule_chembl_id,record_count,chembl_target_degree,canonical_smiles,endpoint_types,dominant_endpoint,doi_count,year_min,year_max,pchembl_min,pchembl_max,pchembl_range,target_ids,target_names,target_organisms
CHEMBL495154,1,1,Cc1cccc(NC(=O)c2cc3cc(Cl)cc(Br)c3oc2=O)c1,IC50,IC50,1,2008,2008,5.0,5.0,0.0,CHEMBL2821,Coagulation factor XII,Homo sapiens
CHEMBL495155,1,1,Cc1cc(C)cc(NC(=O)c2cc3cc(Cl)cc(Br)c3oc2=O)c1,IC50,IC50,1,2008,2008,4.5,4.5,0.0,CHEMBL2821,Coagulation factor XII,Homo sapiens
CHEMBL495225,1,1,Cc1ccc2oc(=O)c(C(=O)Nc3ccccc3Cl)cc2c1,IC50,IC50,1,2008,2008,4.52,4.52,0.0,CHEMBL2821,Coagulation factor XII,Homo sapiens
CHEMBL495465,1,1,Cc1ccc2oc(=O)c(C(=O)NC3CCCCCCCCCCC3)cc2c1,IC50,IC50,1,2008,2008,4.48,4.48,0.0,CHEMBL2821,Coagulation factor XII,Homo sapiens
CHEMBL497176,1,1,O=C(COC(=O)c1cc2ccc(O)cc2oc1=O)c1ccccc1,Ki,Ki,1,2009,2009,5.8,5.8,0.0,CHEMBL2085,Macrophage migration inhibitory factor,Homo sapiens
CHEMBL500684,1,1,O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,IC50,IC50,1,2009,2009,4.25,4.25,0.0,CHEMBL1951,Amine oxidase [flavin-containing] A,Homo sapiens
CHEMBL501402,1,1,O=c1oc2cc(O)ccc2c2c1CCC2,IC50,IC50,1,2008,2008,4.32,4.32,0.0,CHEMBL1951,Amine oxidase [flavin-containing] A,Homo sapiens
CHEMBL502021,1,1,O=C(NCc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,IC50,IC50,1,2009,2009,6.0,6.0,0.0,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens
CHEMBL502440,1,1,O=C1OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c3oc(=O)c4c(c(O)c(O)c5oc(=O)c2c3c54)-c2c1cc(O)c(O)c2O,IC50,IC50,1,2001,2001,4.7,4.7,0.0,CHEMBL4241,Squalene monooxygenase,Rattus norvegicus
CHEMBL502858,1,1,Cc1ccc2oc(=O)c(C(=O)Nc3ccccc3C)cc2c1,IC50,IC50,1,2008,2008,4.5,4.5,0.0,CHEMBL2821,Coagulation factor XII,Homo sapiens
CHEMBL506746,1,1,Cc1cc2c(C(C)C)ccc(C)c2oc1=O,IC50,IC50,1,2013,2013,5.46,5.46,0.0,CHEMBL1075322,G-protein coupled receptor 55,Homo sapiens
CHEMBL5069986,1,1,COc1c(OCC(=O)NO)ccc2c3c(c(=O)oc12)CCCC3,IC50,IC50,1,2021,2021,5.55,5.55,0.0,CHEMBL1795151,Bis(5'-adenosyl)-triphosphatase,Homo sapiens
CHEMBL5070193,1,1,O=C(COc1cc2oc(=O)c3c(c2cc1Br)CCCC3)NO,IC50,IC50,1,2021,2021,4.75,4.75,0.0,CHEMBL1795151,Bis(5'-adenosyl)-triphosphatase,Homo sapiens
CHEMBL5071682,1,1,O=c1cc(C(F)(F)F)c2ccc(OCc3c(F)cccc3Cl)cc2o1,IC50,IC50,1,2021,2021,6.11,6.11,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5071912,1,1,COC(=O)c1ccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1,IC50,IC50,1,2021,2021,4.51,4.51,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5074785,1,1,Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3ccccc3F)ccc12,IC50,IC50,0,2021,2021,6.29,6.29,0.0,CHEMBL4523503,Chloride anion exchanger,Mus musculus
CHEMBL507543,1,1,Cc1ccc(C(=O)N2CCN(C(=O)c3cc4ccccc4oc3=O)CC2)cc1,IC50,IC50,1,2008,2008,4.75,4.75,0.0,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
CHEMBL507544,1,1,O=C(c1ccccc1Cl)N1CCN(C(=O)c2cc3ccccc3oc2=O)CC1,IC50,IC50,1,2008,2008,4.58,4.58,0.0,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
CHEMBL507574,1,1,COc1ccc(N2CCN(c3cc(=O)oc4ccc(C)cc34)CC2)cc1,IC50,IC50,1,2008,2008,4.75,4.75,0.0,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
CHEMBL5076873,1,1,O=c1cc(C(F)(F)F)c2ccc(OCc3ccccc3Cl)cc2o1,IC50,IC50,1,2021,2021,6.39,6.39,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5077048,1,1,CCc1c(OCC(=O)NO)ccc2c3c(c(=O)oc12)CCCC3,IC50,IC50,1,2021,2021,5.28,5.28,0.0,CHEMBL1795151,Bis(5'-adenosyl)-triphosphatase,Homo sapiens
CHEMBL507756,1,1,Cc1c(O)ccc2c3c(c(=O)oc12)CCCC3,IC50,IC50,1,2008,2008,4.22,4.22,0.0,CHEMBL1951,Amine oxidase [flavin-containing] A,Homo sapiens
CHEMBL5077637,1,1,O=c1cc(C(F)(F)F)c2ccc(OCc3cc4c(cc3Cl)OCO4)cc2o1,IC50,IC50,1,2021,2021,5.83,5.83,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5078938,1,1,O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(OC(F)(F)F)cc3)cc2o1,IC50,IC50,1,2021,2021,4.6,4.6,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5079200,1,1,Cc1cccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)c1,IC50,IC50,1,2021,2021,5.85,5.85,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5079698,1,1,O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2o1,IC50,IC50,1,2021,2021,6.05,6.05,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5081492,1,1,Cc1c(OCC(=O)O)ccc2c3c(c(=O)oc12)CCCC3,IC50,IC50,1,2021,2021,4.96,4.96,0.0,CHEMBL1795151,Bis(5'-adenosyl)-triphosphatase,Homo sapiens
CHEMBL508208,1,1,Cc1ccc(N2CCN(C(=O)c3cc4ccccc4oc3=O)CC2)cc1,IC50,IC50,1,2008,2008,5.12,5.12,0.0,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
CHEMBL5082962,1,1,O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(F)cc3)cc2o1,IC50,IC50,1,2021,2021,6.33,6.33,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5083554,1,1,CC(=O)c1c(OCC(=O)NO)ccc2c3c(c(=O)oc12)CCCC3,IC50,IC50,1,2021,2021,5.09,5.09,0.0,CHEMBL1795151,Bis(5'-adenosyl)-triphosphatase,Homo sapiens
CHEMBL5083886,1,1,O=c1cc(C(F)(F)F)c2ccc(OCc3ccncc3)cc2o1,IC50,IC50,1,2021,2021,5.72,5.72,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5083994,1,1,Cc1ccc(C)c(COc2ccc3c(C)c(CCC(=O)O)c(=O)oc3c2C)c1,IC50,IC50,0,2021,2021,5.33,5.33,0.0,CHEMBL4523503,Chloride anion exchanger,Mus musculus
CHEMBL5084126,1,1,O=c1cc(C(F)(F)F)c2ccc(OCc3cccc(Br)c3)cc2o1,IC50,IC50,1,2021,2021,5.64,5.64,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL508494,1,1,COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1O,IC50,IC50,1,2011,2011,4.06,4.06,0.0,CHEMBL284,Dipeptidyl peptidase 4,Homo sapiens
CHEMBL5085768,1,1,Cc1cc(=O)oc2c(C)c(OCC(=O)NO)ccc12,IC50,IC50,1,2021,2021,4.39,4.39,0.0,CHEMBL1795151,Bis(5'-adenosyl)-triphosphatase,Homo sapiens
CHEMBL508698,1,1,O=C(Nc1cccc(F)c1)c1cc2ccccc2oc1=O,IC50,IC50,1,2009,2009,6.6,6.6,0.0,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens
CHEMBL5087013,1,1,Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3cc(Cl)cc(Cl)c3)ccc12,IC50,IC50,0,2021,2021,5.75,5.75,0.0,CHEMBL4523503,Chloride anion exchanger,Mus musculus
CHEMBL5087488,1,1,Cc1ccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1,IC50,IC50,1,2021,2021,6.21,6.21,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5087976,1,1,O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(Cl)cc3)cc2o1,IC50,IC50,1,2021,2021,5.98,5.98,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5088259,1,1,O=C(COc1cc2oc(=O)c3c(c2cc1Cl)CCCC3)NO,IC50,IC50,1,2021,2021,4.3,4.3,0.0,CHEMBL1795151,Bis(5'-adenosyl)-triphosphatase,Homo sapiens
CHEMBL5088635,1,1,O=c1cc(C(F)(F)F)c2ccc(OCc3ccccc3Br)cc2o1,IC50,IC50,1,2021,2021,6.03,6.03,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5088775,1,1,NNC(=O)COc1ccc2c3c(c(=O)oc2c1Br)CCCC3,IC50,IC50,1,2021,2021,5.4,5.4,0.0,CHEMBL1795151,Bis(5'-adenosyl)-triphosphatase,Homo sapiens
CHEMBL5091168,1,1,CC(C)c1ccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1,IC50,IC50,1,2021,2021,5.03,5.03,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL509131,1,1,Cc1ccccc1N1CCN(C(=O)c2cc3ccccc3oc2=O)CC1,IC50,IC50,1,2008,2008,5.17,5.17,0.0,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
CHEMBL5091340,1,1,Cc1c(O[C@H](C(=O)O)c2ccccc2)ccc2c1oc(=O)c1ccccc12,Kd,Kd,1,2021,2021,6.96,6.96,0.0,CHEMBL3317339,Polymerase basic protein 2,Influenza A virus (strain A/Puerto Rico/8/1934 H1N1)
CHEMBL5092878,1,1,O=C(COc1ccc2c3c(c(=O)oc2c1)CCCC3)NO,IC50,IC50,1,2021,2021,5.26,5.26,0.0,CHEMBL1795151,Bis(5'-adenosyl)-triphosphatase,Homo sapiens
CHEMBL5093730,1,1,O=c1cc(C(F)(F)F)c2ccc(OCc3ccccc3F)cc2o1,IC50,IC50,1,2021,2021,6.04,6.04,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5094528,1,1,O=c1cc(C(F)(F)F)c2ccc(OCc3ccc4c(c3)OCO4)cc2o1,IC50,IC50,1,2021,2021,5.03,5.03,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL5094619,1,1,COc1ccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1,IC50,IC50,1,2021,2021,5.79,5.79,0.0,CHEMBL1871,Androgen receptor,Homo sapiens
CHEMBL509670,1,1,Cc1ccc2oc(=O)cc(N3CCN(c4ccccc4C)CC3)c2c1,IC50,IC50,1,2008,2008,5.1,5.1,0.0,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
CHEMBL509891,1,1,CC1CCN(C(=O)c2cc3ccccc3oc2=O)CC1,IC50,IC50,1,2008,2008,4.01,4.01,0.0,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
CHEMBL511303,1,1,COc1ccc2oc(=O)c(Cc3ccccc3)cc2c1,IC50,IC50,1,2013,2013,5.0,5.0,0.0,CHEMBL1075322,G-protein coupled receptor 55,Homo sapiens
CHEMBL512883,1,1,CC(C)CNC(=O)c1cc2ccccc2oc1=O,IC50,IC50,1,2009,2009,5.49,5.49,0.0,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens
CHEMBL515454,1,1,COC(=O)c1cc2ccc(OCCc3nc(-c4cccc(C)c4)oc3C)cc2oc1=O,EC50,EC50,1,2008,2008,9.0,9.0,0.0,CHEMBL235,Peroxisome proliferator-activated receptor gamma,Homo sapiens
CHEMBL516339,1,1,COc1ccc2cc(Cc3ccccc3)c(=O)oc2c1,IC50,IC50,1,2013,2013,5.0,5.0,0.0,CHEMBL1075322,G-protein coupled receptor 55,Homo sapiens
CHEMBL5170835,1,1,COc1cc(OC)c2ccc(=O)oc2c1/C=C/[C@@]1(C)C[C@@H](C=C(C)C)c2c(c3ccccc3n(C)c2=O)O1,IC50,IC50,1,2022,2022,6.75,6.75,0.0,CHEMBL288,"3',5'-cyclic-AMP phosphodiesterase 4D",Homo sapiens
CHEMBL5171038,1,1,C=CC(C)(C)c1cc2cc(CC(=O)C(C)C)c(OC)cc2oc1=O,EC50,EC50,1,2022,2022,6.92,6.92,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5171320,1,1,CCCCCCc1c(C)c2ccc(OCC(=O)NC(Cc3ccccc3)C(=O)O)cc2oc1=O,IC50,IC50,1,2022,2022,4.9,4.9,0.0,CHEMBL5287,Hepatic sodium/bile acid cotransporter,Homo sapiens
CHEMBL5171780,1,1,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(=O)NC(CSCc3ccccc3)C(=O)O)ccc12,IC50,IC50,1,2022,2022,4.88,4.88,0.0,CHEMBL5287,Hepatic sodium/bile acid cotransporter,Homo sapiens
CHEMBL5174139,1,1,COc1cc2oc(=O)ccc2cc1C[C@@H](OC)C(C)(C)O,EC50,EC50,1,2022,2022,6.92,6.92,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5174712,1,1,Cc1c(C)c(C)c(Cn2c[n+](Cc3cc(=O)oc4cc(O)ccc34)c3ccccc32)c(C)c1C.[Cl-],IC50,IC50,1,2022,2022,5.11,5.11,0.0,CHEMBL3167,Serum paraoxonase/arylesterase 1,Homo sapiens
CHEMBL5174814,1,1,Cc1ccc2oc(=O)c(NC(=O)c3ccccc3)cc2c1,Ki,Ki,1,2022,2022,5.49,5.49,0.0,CHEMBL256,Adenosine receptor A3,Homo sapiens
CHEMBL5174881,1,1,CC1(C)CCc2c(c(Br)cc3cc(-c4ccccc4)c(=O)oc23)O1,EC50,EC50,1,2022,2022,5.54,5.54,0.0,CHEMBL1075094,Nuclear factor erythroid 2-related factor 2,Homo sapiens
CHEMBL5175566,1,1,Cc1cc(O[C@H](C)C(=O)NCC(=O)NCC(=O)O)c2c3c(c(=O)oc2c1)CCC3,IC50,IC50,1,2022,2022,7.62,7.62,0.0,CHEMBL2424504,Lysine-specific demethylase 5A,Homo sapiens
CHEMBL5175772,1,1,Cc1cc(O)c2c(c1)-c1c(-c3ccc(O)cc3)c(=O)oc3c1c-2c(O)c1cccc(O)c13,IC50,IC50,1,2022,2022,6.05,6.05,0.0,CHEMBL2074,Maltase-glucoamylase,Homo sapiens
CHEMBL5176175,1,1,COc1cc2cc3c(cc2oc1=O)OC(C)(C)CC3,EC50,EC50,1,2022,2022,6.77,6.77,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5176647,1,1,C=CC(C)(C)c1cc2c(O)c(CC=C(C)C)c(OC)cc2oc1=O,EC50,EC50,1,2022,2022,6.92,6.92,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5176826,1,1,CC(=O)N1N=C(c2c(O)c3ccccc3oc2=O)CC1c1ccccc1Cl,Ki,Ki,1,2020,2020,9.46,9.46,0.0,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens
CHEMBL5177258,1,1,C=CC(C)(C)c1cc2cc(CC=C(C)C)c(O)cc2oc1=O,EC50,EC50,1,2022,2022,6.92,6.92,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5179804,1,1,C=CC(C)(C)c1cc2cc(C[C@@H](O)C(C)(C)O)c(O)cc2oc1=O,EC50,EC50,1,2022,2022,6.77,6.77,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5181100,1,1,C=CC(C)(C)c1cc2cc(C[C@@H](OCC)C(C)(C)O)c(OC)cc2oc1=O,EC50,EC50,1,2022,2022,6.92,6.92,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5181220,1,1,C=C(C)[C@@H]1Cc2c(cc3oc(=O)ccc3c2O)O1,EC50,EC50,1,2022,2022,6.77,6.77,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5182080,1,1,CO[C@H](Cc1cc2ccc(=O)oc2cc1O)C(C)(C)O,EC50,EC50,1,2022,2022,6.77,6.77,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5183641,1,1,COc1cc(C(=O)c2c(O)c3ccccc3oc2=O)cc(OC)c1OC,IC50,IC50,1,2022,2022,4.95,4.95,0.0,CHEMBL4161,Urease,Canavalia ensiformis
CHEMBL5183932,1,1,COc1ccc2c(Cc3nc4cc(-c5c(C)noc5C)ccc4n3[C@H]3CC[C@H](O)CC3)cc(=O)oc2c1,IC50,IC50,1,2022,2022,7.32,7.32,0.0,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens
CHEMBL5184719,1,1,CCCCCCc1cc2ccc(OCC(=O)NC(CCSC)C(=O)O)cc2oc1=O,IC50,IC50,1,2022,2022,4.75,4.75,0.0,CHEMBL5287,Hepatic sodium/bile acid cotransporter,Homo sapiens
CHEMBL518654,1,1,Cc1ccc2oc(=O)cc(N3CCN(C(=O)c4ccccc4Cl)CC3)c2c1,IC50,IC50,1,2008,2008,4.68,4.68,0.0,CHEMBL4078,Acetylcholinesterase,Electrophorus electricus
CHEMBL5188402,1,1,CC(=O)COc1cc(C)cc2cc(-c3ccc(C)cc3)c(=O)oc12,Ki,Ki,1,2022,2022,6.2,6.2,0.0,CHEMBL256,Adenosine receptor A3,Homo sapiens
CHEMBL5189120,1,1,CNCc1cc(=O)oc2c(O)c(O)ccc12,IC50,IC50,1,2022,2022,4.91,4.91,0.0,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens
CHEMBL5189977,1,1,C=C(CO)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,EC50,EC50,1,2022,2022,6.77,6.77,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5191516,1,1,CC1(C)Oc2cc3oc(=O)ccc3cc2[C@@H](O)[C@@H]1O,EC50,EC50,1,2022,2022,6.77,6.77,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL519241,1,1,COc1c(O)ccc2c3c(c(=O)oc12)CCC3,IC50,IC50,1,2008,2008,4.2,4.2,0.0,CHEMBL1951,Amine oxidase [flavin-containing] A,Homo sapiens
CHEMBL5194087,1,1,Cc1cc(O)c2c(c1)-c1c(-c3c[nH]c4ccccc34)c(=O)oc3c1c-2c(O)c1cccc(O)c13,IC50,IC50,1,2022,2022,5.8,5.8,0.0,CHEMBL2074,Maltase-glucoamylase,Homo sapiens
CHEMBL519426,1,1,COc1c(OC2CCCC2=O)ccc2ccc(=O)oc12,IC50,IC50,1,2008,2008,5.58,5.58,0.0,CHEMBL1951,Amine oxidase [flavin-containing] A,Homo sapiens
CHEMBL5194514,1,1,CC1(C)CCc2c(c(Br)cc3cc(-c4ccc(C(F)(F)F)cc4)c(=O)oc23)O1,EC50,EC50,1,2022,2022,5.34,5.34,0.0,CHEMBL1075094,Nuclear factor erythroid 2-related factor 2,Homo sapiens
CHEMBL5195163,1,1,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)O[C@H](C(C)(C)O)[C@H]3O,EC50,EC50,1,2022,2022,6.77,6.77,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5196120,1,1,C=CC(C)(C)c1cc2cc(CC=C(C)C)c(OC)cc2oc1=O,EC50,EC50,1,2022,2022,6.92,6.92,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5196422,1,1,CC1(C)CCc2cc3cc(O)c(=O)oc3cc2O1,EC50,EC50,1,2022,2022,5.73,5.73,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5198713,1,1,COc1cc2oc(=O)ccc2cc1C[C@@H](O)C(C)(C)OC,EC50,EC50,1,2022,2022,6.92,6.92,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL519982,1,1,Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,IC50,IC50,1,2023,2023,6.15,6.15,0.0,CHEMBL4225,Dual specificity protein kinase CLK2,Homo sapiens
CHEMBL5200407,1,1,C=CC(C)(C)c1cc2cc3c(c(CC=C(C)C)c2oc1=O)O[C@H](C(C)(C)O)C3,EC50,EC50,1,2022,2022,6.77,6.77,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5200462,1,1,O=c1cc(/N=N/N=P(CCP(=N/N=N/c2cc(=O)oc3ccccc23)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,IC50,IC50,1,2022,2022,7.46,7.46,0.0,CHEMBL220,Acetylcholinesterase,Homo sapiens
CHEMBL5200663,1,1,NC(=O)[C@H](CNC(=O)c1ccc2c(=O)[nH][nH]c(=O)c2c1)NC(=O)COc1ccc2ccc(=O)oc2c1,IC50,IC50,1,2022,2022,6.01,6.01,0.0,CHEMBL2176778,Protein mono-ADP-ribosyltransferase PARP15,Homo sapiens
CHEMBL5202683,1,1,C=CCSc1nc2nc(C)cc(Nc3ccc4c(C)cc(=O)oc4c3)n2n1,IC50,IC50,1,2022,2022,5.38,5.38,0.0,CHEMBL3864,Tyrosine-protein phosphatase non-receptor type 11,Homo sapiens
CHEMBL5203645,1,1,CC(=O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,EC50,EC50,1,2022,2022,6.77,6.77,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5203954,1,1,C=CC(C)(C)c1cc2cc(C[C@@H](OC)C(C)(C)O)c(OC)cc2oc1=O,EC50,EC50,1,2022,2022,6.92,6.92,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5207605,1,1,CC(C)=CCc1cc2ccc(=O)oc2c(CC=C(C)C)c1O,EC50,EC50,1,2022,2022,5.8,5.8,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5207696,1,1,C=CC(C)(C)c1cc2cc(CC=O)c(OC)cc2oc1=O,EC50,EC50,1,2022,2022,6.92,6.92,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5208477,1,1,COc1cc2oc(=O)ccc2cc1CC(=O)C(C)C,EC50,EC50,1,2022,2022,6.92,6.92,0.0,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1
CHEMBL5209036,1,1,Cc1c(OCC(=O)NC(CSCc2ccccc2)C(=O)O)ccc2c3c(c(=O)oc12)CCCC3,IC50,IC50,1,2022,2022,4.79,4.79,0.0,CHEMBL5287,Hepatic sodium/bile acid cotransporter,Homo sapiens
CHEMBL521526,1,1,Cc1cc(C)cc(NC(=O)c2cc3cc(Cl)cc(Cl)c3oc2=O)c1,IC50,IC50,1,2008,2008,5.37,5.37,0.0,CHEMBL2821,Coagulation factor XII,Homo sapiens
CHEMBL5219720,1,1,O=C1Cc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,IC50,IC50,1,2021,2021,5.52,5.52,0.0,CHEMBL1741221,Cysteine protease ATG4B,Homo sapiens
CHEMBL5219884,1,1,COc1ccc(-c2c3occc3c(OC[C@H]3OC3(C)C)c3ccc(=O)oc23)cc1OC,IC50,IC50,1,2022,2022,4.37,4.37,0.0,CHEMBL5393,Broad substrate specificity ATP-binding cassette transporter ABCG2,Homo sapiens
CHEMBL5220158,1,1,COc1ccc2cc(-n3cc(COc4nc(-c5ccccn5)sc4C(N)=O)nn3)c(=O)oc2c1,IC50,IC50,1,2022,2022,6.36,6.36,0.0,CHEMBL3085613,DNA gyrase subunit B,Mycobacterium smegmatis
CHEMBL5220205,1,1,CCCCc1cc(=O)oc2cc(OCC(=O)N[C@@H](Cc3c[nH]c4ccc(O)cc34)C(=O)O)ccc12,IC50,IC50,1,2022,2022,5.84,5.84,0.0,CHEMBL2251,Phosphatidylinositol 4-kinase type 2-alpha,Homo sapiens
CHEMBL522376,1,1,Cc1ccc2oc(=O)c(C(=O)NC34CC5CC(CC(C5)C3)C4)cc2c1,IC50,IC50,1,2008,2008,4.54,4.54,0.0,CHEMBL2821,Coagulation factor XII,Homo sapiens
CHEMBL523874,1,1,Cc1ccc2oc(=O)c(C(=O)NCc3cccc4ccccc34)cc2c1,IC50,IC50,1,2008,2008,4.82,4.82,0.0,CHEMBL2821,Coagulation factor XII,Homo sapiens
CHEMBL5266061,1,1,COc1ccc2oc(=O)c(-c3ccc(C(F)(F)F)cc3)cc2c1,IC50,IC50,1,2020,2020,7.25,7.25,0.0,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens
CHEMBL5266810,1,1,Cc1cc(=O)oc2cc(OCc3nc(N)nc(Nc4ccc(F)cc4)n3)ccc12,EC50,EC50,1,2022,2022,4.74,4.74,0.0,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens
CHEMBL5267168,1,1,Cc1cc(=O)oc2cc(OCc3nc(N)nc(Nc4ccc(C5CC5)cc4)n3)ccc12,EC50,EC50,1,2022,2022,6.16,6.16,0.0,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens
CHEMBL5267399,1,1,Cc1cc(=O)oc2cc(OCc3nc(N)nc(Nc4ccc(Cl)cc4)n3)ccc12,EC50,EC50,1,2022,2022,4.49,4.49,0.0,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens
CHEMBL5268155,1,1,Cc1cc(=O)oc2cc(OCc3nc(N)nc(NCc4ccc(F)cc4)n3)ccc12,EC50,EC50,1,2022,2022,5.11,5.11,0.0,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens
CHEMBL5268456,1,1,O=C(COC(=O)c1ccc(O)cc1O)Oc1ccc2oc(=O)ccc2c1,IC50,IC50,1,2021,2021,5.05,5.05,0.0,CHEMBL3318,Tyrosinase,Agaricus bisporus
CHEMBL5269946,1,1,O=c1oc2ccccc2c(O)c1C(c1ccc(NC(=S)Nc2ccc([N+](=O)[O-])cc2)cc1)c1c(O)c2ccccc2oc1=O,IC50,IC50,1,2017,2017,4.61,4.61,0.0,CHEMBL2392,DNA polymerase beta,Homo sapiens
