compound_id,chembl_target_degree,family_aware_degree,target_family_list,target_chembl_id_list,high_family_degree_flag
CHEMBL4067505,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4067585,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4068706,1,1,Kinases,CHEMBL2147,0
CHEMBL4069655,1,1,Other enzymes,CHEMBL325,0
CHEMBL4069839,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4069985,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4070018,1,1,Other enzymes,CHEMBL4105870,0
CHEMBL4070271,1,1,Other enzymes,CHEMBL4105870,0
CHEMBL4070303,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4070331,1,1,Other enzymes,CHEMBL1978,0
CHEMBL4071144,1,1,Other enzymes,CHEMBL1973,0
CHEMBL4071209,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4072433,1,1,Other enzymes,CHEMBL3720,0
CHEMBL4072568,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4072815,1,1,Other/unclassified,CHEMBL1163125,0
CHEMBL4072918,1,1,Other enzymes,CHEMBL4685,0
CHEMBL4073073,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4073153,1,1,Other enzymes,CHEMBL5979,0
CHEMBL4073185,1,1,Other enzymes,CHEMBL5979,0
CHEMBL4073902,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4074046,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4074215,1,1,Other enzymes,CHEMBL1806,0
CHEMBL4074339,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4074899,1,1,Kinases,CHEMBL2147,0
CHEMBL4076698,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4077503,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4077815,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4078055,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4078308,1,1,Other enzymes,CHEMBL325,0
CHEMBL4078408,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4078790,1,1,Other enzymes,CHEMBL1978,0
CHEMBL4078955,1,1,Other enzymes,CHEMBL5979,0
CHEMBL4078971,1,1,Other enzymes,CHEMBL1935,0
CHEMBL407904,1,1,Proteases,CHEMBL4822,0
CHEMBL4079364,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4079516,1,1,Kinases,CHEMBL2147,0
CHEMBL4079816,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4079988,1,1,Other enzymes,CHEMBL4105870,0
CHEMBL4080474,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4080688,1,1,Other enzymes,CHEMBL4105870,0
CHEMBL4080704,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4080910,1,1,Other enzymes,CHEMBL4105870,0
CHEMBL4080965,1,1,Other enzymes,CHEMBL1978,0
CHEMBL4081238,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4081445,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4081886,1,1,Other enzymes,CHEMBL1935,0
CHEMBL4081898,1,1,Nuclear receptors,CHEMBL242,0
CHEMBL4082111,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4082235,1,1,Other/unclassified,CHEMBL1163125,0
CHEMBL4082281,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4083045,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4083422,1,1,Other enzymes,CHEMBL4105870,0
CHEMBL4084036,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4084203,1,1,Other/unclassified,CHEMBL1163125,0
CHEMBL4084237,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4084384,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4084514,1,1,Other enzymes,CHEMBL1806,0
CHEMBL4085211,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4085600,1,1,Other/unclassified,CHEMBL4531,0
CHEMBL4085935,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4086016,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4086809,1,1,Other enzymes,CHEMBL5979,0
CHEMBL4086849,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4087024,1,1,Other enzymes,CHEMBL1806,0
CHEMBL4087245,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4087376,1,1,Other enzymes,CHEMBL325,0
CHEMBL4087613,1,1,Other enzymes,CHEMBL1978,0
CHEMBL4088028,1,1,Other enzymes,CHEMBL5979,0
CHEMBL4088382,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4088636,1,1,Carbonic anhydrases,CHEMBL3729,0
CHEMBL4088796,1,1,Other enzymes,CHEMBL4105870,0
CHEMBL4088820,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4089520,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4090150,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4090835,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4091210,1,1,Other enzymes,CHEMBL4105870,0
CHEMBL4092206,1,1,Other enzymes,CHEMBL5983,0
CHEMBL4092257,1,1,Other enzymes,CHEMBL1806,0
CHEMBL4092954,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4093346,1,1,Other/unclassified,CHEMBL4531,0
CHEMBL4093683,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4093774,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4093982,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL409439,1,1,Other enzymes,CHEMBL4161,0
CHEMBL4094534,1,1,Other enzymes,CHEMBL5979,0
CHEMBL4094724,1,1,Other enzymes,CHEMBL1806,0
CHEMBL4094868,1,1,Carbonic anhydrases,CHEMBL3729,0
CHEMBL4094925,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4096105,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4096323,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4096344,1,1,Other/unclassified,CHEMBL1163125,0
CHEMBL4097014,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4097212,1,1,Other enzymes,CHEMBL4105870,0
CHEMBL409739,1,1,Other enzymes,CHEMBL4161,0
CHEMBL4097394,1,1,Other enzymes,CHEMBL3559,0
CHEMBL409740,1,1,Other enzymes,CHEMBL4161,0
CHEMBL4098180,1,1,Other enzymes,CHEMBL5979,0
CHEMBL4098383,1,1,Other enzymes,CHEMBL3649,0
CHEMBL409884,1,1,Other enzymes,CHEMBL4161,0
CHEMBL4098946,1,1,Other enzymes,CHEMBL4105870,0
CHEMBL4098990,1,1,Other enzymes,CHEMBL1978,0
CHEMBL4099068,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4099477,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4099648,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4099702,1,1,Other/unclassified,CHEMBL1163125,0
CHEMBL4100677,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4100841,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4100903,1,1,Carbonic anhydrases,CHEMBL3729,0
CHEMBL4101491,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4101742,1,1,Other enzymes,CHEMBL5573,0
CHEMBL4102176,1,1,Other/unclassified,CHEMBL1163125,0
CHEMBL410266,1,1,Other enzymes,CHEMBL4161,0
CHEMBL4102669,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4102954,1,1,Other enzymes,CHEMBL325,0
CHEMBL4103066,1,1,Other enzymes,CHEMBL1978,0
CHEMBL4103143,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL4103770,1,1,Kinases,CHEMBL2147,0
CHEMBL4103820,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4103860,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL410408,1,1,Kinases,CHEMBL1868,0
CHEMBL4104227,1,1,Other enzymes,CHEMBL4105870,0
CHEMBL4104504,1,1,Other enzymes,CHEMBL2730,0
CHEMBL4104918,1,1,Other enzymes,CHEMBL4105870,0
CHEMBL4105101,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4105181,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4105535,1,1,G protein-coupled receptors,CHEMBL1293267,0
CHEMBL411046,1,1,Other enzymes,CHEMBL4161,0
CHEMBL412094,1,1,Other enzymes,CHEMBL4161,0
CHEMBL4125827,1,1,Other enzymes,CHEMBL3081,0
CHEMBL4126039,1,1,Other enzymes,CHEMBL1641359,0
CHEMBL4126501,1,1,Other enzymes,CHEMBL3081,0
CHEMBL4126677,1,1,Cholinesterases,CHEMBL5763,0
CHEMBL4126704,1,1,G protein-coupled receptors,CHEMBL214,0
CHEMBL4127202,1,1,Other enzymes,CHEMBL3081,0
CHEMBL4127281,1,1,Other enzymes,CHEMBL1641359,0
CHEMBL4127437,1,1,Other/unclassified,CHEMBL5444,0
CHEMBL4128107,1,1,Other enzymes,CHEMBL3081,0
CHEMBL4128371,1,1,Other enzymes,CHEMBL3318,0
CHEMBL4128424,1,1,Other/unclassified,CHEMBL5444,0
CHEMBL4128622,1,1,G protein-coupled receptors,CHEMBL214,0
CHEMBL4128872,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4129068,1,1,G protein-coupled receptors,CHEMBL214,0
CHEMBL4129198,1,1,Other/unclassified,CHEMBL5444,0
CHEMBL4129303,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4129493,1,1,Other enzymes,CHEMBL5695,0
CHEMBL4129780,1,1,Other enzymes,CHEMBL3081,0
CHEMBL413793,1,1,Cholinesterases,CHEMBL220,0
CHEMBL413794,1,1,Cholinesterases,CHEMBL220,0
CHEMBL415724,1,1,Proteases,CHEMBL204,0
CHEMBL4159609,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4159640,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4159670,1,1,G protein-coupled receptors,CHEMBL3785,0
CHEMBL4159678,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL415992,1,1,Monoamine oxidases,CHEMBL2993,0
CHEMBL4159985,1,1,Cholinesterases,CHEMBL5763,0
CHEMBL4160100,1,1,Other enzymes,CHEMBL5131,0
CHEMBL4160205,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4160386,1,1,Carbonic anhydrases,CHEMBL3594,0
CHEMBL4160630,1,1,Cholinesterases,CHEMBL5763,0
CHEMBL4161624,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL416175,1,1,Monoamine oxidases,CHEMBL3358,0
CHEMBL4161751,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4161973,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4162191,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4162192,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4162879,1,1,Monoamine oxidases,CHEMBL3681,0
CHEMBL4163051,1,1,G protein-coupled receptors,CHEMBL3785,0
CHEMBL4163058,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4163473,1,1,Kinases,CHEMBL3717,0
CHEMBL4163548,1,1,Cholinesterases,CHEMBL5763,0
CHEMBL4163570,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4164078,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4164140,1,1,G protein-coupled receptors,CHEMBL3785,0
CHEMBL4164474,1,1,Cholinesterases,CHEMBL5763,0
CHEMBL4164540,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4165041,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4165622,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4166121,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL416615,1,1,Other/unclassified,CHEMBL4361,0
CHEMBL4166530,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4166688,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4167207,1,1,Carbonic anhydrases,CHEMBL3594,0
CHEMBL4167366,1,1,Carbonic anhydrases,CHEMBL3594,0
CHEMBL4167524,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4167588,1,1,G protein-coupled receptors,CHEMBL3785,0
CHEMBL4167595,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4167902,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4167973,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4168105,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4169053,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4169054,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4169152,1,1,Carbonic anhydrases,CHEMBL3594,0
CHEMBL4169394,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4170100,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4170316,1,1,Other enzymes,CHEMBL5131,0
CHEMBL4170974,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4171465,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4171674,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4171854,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4172537,1,1,Carbonic anhydrases,CHEMBL3594,0
CHEMBL4173553,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4174729,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4174798,1,1,G protein-coupled receptors,CHEMBL3785,0
CHEMBL4175175,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4175303,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4175759,1,1,G protein-coupled receptors,CHEMBL1945,0
CHEMBL4176232,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4176748,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4176917,1,1,Nuclear receptors,CHEMBL206,0
CHEMBL4177242,1,1,Cholinesterases,CHEMBL220,0
CHEMBL418131,1,1,Proteases,CHEMBL243,0
CHEMBL419813,1,1,Other enzymes,CHEMBL2284,0
CHEMBL4202487,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4202589,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4203878,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4205688,1,1,Kinases,CHEMBL203,0
CHEMBL4205833,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4205924,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4206008,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4206193,1,1,Kinases,CHEMBL203,0
CHEMBL4206334,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4206431,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4206750,1,1,Other enzymes,CHEMBL1826,0
CHEMBL4207698,1,1,Other enzymes,CHEMBL1826,0
CHEMBL4208757,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4208881,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4210287,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4210550,1,1,Kinases,CHEMBL203,0
CHEMBL4210805,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4211835,1,1,Kinases,CHEMBL203,0
CHEMBL4213201,1,1,Other/unclassified,CHEMBL1293203,0
CHEMBL4213519,1,1,Kinases,CHEMBL203,0
CHEMBL4214681,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4215220,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4215397,1,1,Kinases,CHEMBL203,0
CHEMBL4215743,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4215786,1,1,Other/unclassified,CHEMBL4984,0
CHEMBL4217589,1,1,Nuclear receptors,CHEMBL235,0
CHEMBL4217913,1,1,Kinases,CHEMBL203,0
CHEMBL4218045,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4218157,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4218447,1,1,Kinases,CHEMBL203,0
CHEMBL422798,1,1,Other enzymes,CHEMBL247,0
CHEMBL424248,1,1,Other enzymes,CHEMBL3275,0
CHEMBL424673,1,1,Monoamine oxidases,CHEMBL1951,0
CHEMBL427120,1,1,Other enzymes,CHEMBL3569,0
CHEMBL427247,1,1,Other enzymes,CHEMBL1978,0
CHEMBL427865,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4278818,1,1,G protein-coupled receptors,CHEMBL214,0
CHEMBL427898,1,1,Nuclear receptors,CHEMBL1871,0
CHEMBL4280270,1,1,Other enzymes,CHEMBL4295618,0
CHEMBL4280515,1,1,Other enzymes,CHEMBL3623,0
CHEMBL4280947,1,1,Cholinesterases,CHEMBL1914,0
CHEMBL4281681,1,1,Other enzymes,CHEMBL3623,0
CHEMBL4281741,1,1,G protein-coupled receptors,CHEMBL214,0
CHEMBL4282511,1,1,Other enzymes,CHEMBL3623,0
CHEMBL4283391,1,1,G protein-coupled receptors,CHEMBL214,0
CHEMBL4283591,1,1,Other enzymes,CHEMBL4295618,0
CHEMBL4283662,1,1,Other enzymes,CHEMBL4295618,0
CHEMBL4285154,1,1,Other enzymes,CHEMBL4295618,0
CHEMBL4285576,1,1,G protein-coupled receptors,CHEMBL214,0
CHEMBL4285776,1,1,Kinases,CHEMBL2292,0
CHEMBL4289320,1,1,Ion channels and transporters,CHEMBL4302,0
CHEMBL4289607,1,1,Other enzymes,CHEMBL4295618,0
CHEMBL4290035,1,1,Other enzymes,CHEMBL3623,0
CHEMBL4290523,1,1,G protein-coupled receptors,CHEMBL214,0
CHEMBL4290781,1,1,Other enzymes,CHEMBL4295618,0
CHEMBL4291530,1,1,Other enzymes,CHEMBL4295618,0
CHEMBL4291929,1,1,Other enzymes,CHEMBL4295618,0
CHEMBL4293407,1,1,G protein-coupled receptors,CHEMBL214,0
CHEMBL4294173,1,1,G protein-coupled receptors,CHEMBL214,0
CHEMBL4294180,1,1,Other enzymes,CHEMBL4295618,0
CHEMBL4295073,1,1,G protein-coupled receptors,CHEMBL214,0
CHEMBL430228,1,1,Other enzymes,CHEMBL4161,0
CHEMBL430776,1,1,Other enzymes,CHEMBL3471,0
CHEMBL431479,1,1,G protein-coupled receptors,CHEMBL219,0
CHEMBL438977,1,1,Nuclear receptors,CHEMBL242,0
CHEMBL440565,1,1,Other enzymes,CHEMBL3212,0
CHEMBL442813,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4435433,1,1,Other enzymes,CHEMBL3471,0
CHEMBL4435844,1,1,Ion channels and transporters,CHEMBL4302,0
CHEMBL4436169,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4436185,1,1,Carbonic anhydrases,CHEMBL3594,0
CHEMBL4436668,1,1,Other enzymes,CHEMBL3621036,0
CHEMBL4437031,1,1,Proteases,CHEMBL5620,0
CHEMBL4437163,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4437250,1,1,Ion channels and transporters,CHEMBL4523503,0
CHEMBL4437301,1,1,Cytochrome P450s,CHEMBL340,0
CHEMBL4437630,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4438012,1,1,Other enzymes,CHEMBL3471,0
CHEMBL4438182,1,1,Other enzymes,CHEMBL4161,0
CHEMBL4438430,1,1,Other enzymes,CHEMBL3621036,0
CHEMBL4438851,1,1,Nuclear receptors,CHEMBL3072,0
CHEMBL4439610,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4440430,1,1,Other enzymes,CHEMBL3471,0
CHEMBL4440732,1,1,Other/unclassified,CHEMBL4105838,0
CHEMBL4441237,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4441522,1,1,Ion channels and transporters,CHEMBL4523503,0
CHEMBL444181,1,1,Proteases,CHEMBL2821,0
CHEMBL4441984,1,1,Cytochrome P450s,CHEMBL340,0
CHEMBL4442347,1,1,Proteases,CHEMBL5620,0
CHEMBL4442642,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4442662,1,1,Ion channels and transporters,CHEMBL4523503,0
CHEMBL4443546,1,1,Carbonic anhydrases,CHEMBL3594,0
CHEMBL4443629,1,1,Kinases,CHEMBL3629,0
CHEMBL4443680,1,1,Nuclear receptors,CHEMBL3072,0
CHEMBL4443954,1,1,Other enzymes,CHEMBL4523345,0
CHEMBL4443961,1,1,Other enzymes,CHEMBL1930,0
CHEMBL4444516,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4444865,1,1,Other enzymes,CHEMBL3471,0
CHEMBL4445315,1,1,Ion channels and transporters,CHEMBL4523503,0
CHEMBL4445352,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4445725,1,1,Carbonic anhydrases,CHEMBL3594,0
CHEMBL4445907,1,1,Cholinesterases,CHEMBL220,0
CHEMBL444596,1,1,G protein-coupled receptors,CHEMBL219,0
CHEMBL4446195,1,1,Carbonic anhydrases,CHEMBL3594,0
CHEMBL444623,1,1,Other enzymes,CHEMBL3471,0
CHEMBL4446234,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4447887,1,1,Nuclear receptors,CHEMBL3072,0
CHEMBL4448987,1,1,Ion channels and transporters,CHEMBL4523503,0
CHEMBL4449161,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4449383,1,1,Ion channels and transporters,CHEMBL4523503,0
CHEMBL4449685,1,1,Nuclear receptors,CHEMBL2061,0
CHEMBL4449791,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4450067,1,1,Carbonic anhydrases,CHEMBL3594,0
CHEMBL4450139,1,1,Nuclear receptors,CHEMBL3072,0
CHEMBL4450711,1,1,Cholinesterases,CHEMBL3198,0
CHEMBL4450854,1,1,Ion channels and transporters,CHEMBL4302,0
CHEMBL4451228,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4451401,1,1,Other enzymes,CHEMBL3621036,0
CHEMBL4451488,1,1,Ion channels and transporters,CHEMBL4302,0
CHEMBL4451590,1,1,Other enzymes,CHEMBL3471,0
CHEMBL4451681,1,1,Other/unclassified,CHEMBL4105838,0
CHEMBL4451686,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4452234,1,1,Ion channels and transporters,CHEMBL4302,0
CHEMBL4452340,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4453974,1,1,Kinases,CHEMBL279,0
CHEMBL4455031,1,1,Carbonic anhydrases,CHEMBL3594,0
CHEMBL4455899,1,1,Other/unclassified,CHEMBL5936,0
CHEMBL4455967,1,1,Other enzymes,CHEMBL3471,0
CHEMBL4455973,1,1,Cholinesterases,CHEMBL3198,0
CHEMBL4456360,1,1,Other enzymes,CHEMBL3649,0
CHEMBL4457315,1,1,Other enzymes,CHEMBL1169598,0
CHEMBL4457710,1,1,Ion channels and transporters,CHEMBL4523503,0
CHEMBL4458007,1,1,Cholinesterases,CHEMBL3198,0
CHEMBL4458241,1,1,Cholinesterases,CHEMBL3198,0
CHEMBL4458812,1,1,Other/unclassified,CHEMBL3879827,0
CHEMBL4459285,1,1,Other enzymes,CHEMBL3471,0
CHEMBL4459312,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4459595,1,1,Nuclear receptors,CHEMBL3072,0
CHEMBL4460630,1,1,Other enzymes,CHEMBL3471,0
CHEMBL4461381,1,1,Cholinesterases,CHEMBL3198,0
CHEMBL4462312,1,1,Other enzymes,CHEMBL3471,0
CHEMBL4462339,1,1,Ion channels and transporters,CHEMBL4523503,0
CHEMBL4462605,1,1,Proteases,CHEMBL5620,0
CHEMBL4462737,1,1,Ion channels and transporters,CHEMBL4302,0
CHEMBL4463247,1,1,Other enzymes,CHEMBL3471,0
CHEMBL4463800,1,1,Other enzymes,CHEMBL1930,0
CHEMBL4464099,1,1,Other/unclassified,CHEMBL1163125,0
CHEMBL4465087,1,1,Proteases,CHEMBL5620,0
CHEMBL4465307,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4465315,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4465651,1,1,Kinases,CHEMBL3629,0
CHEMBL4465796,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4465987,1,1,Other/unclassified,CHEMBL4105838,0
CHEMBL4466331,1,1,Ion channels and transporters,CHEMBL4523503,0
CHEMBL4466838,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4467130,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4467446,1,1,Other/unclassified,CHEMBL1075094,0
CHEMBL4467539,1,1,Nuclear receptors,CHEMBL3072,0
CHEMBL4467593,1,1,Other enzymes,CHEMBL247,0
CHEMBL4467997,1,1,Other enzymes,CHEMBL3621036,0
CHEMBL4468869,1,1,G protein-coupled receptors,CHEMBL256,0
CHEMBL4469018,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4469522,1,1,Ion channels and transporters,CHEMBL4523503,0
CHEMBL4469915,1,1,Ion channels and transporters,CHEMBL4523503,0
CHEMBL4470317,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4470695,1,1,Cytochrome P450s,CHEMBL340,0
CHEMBL4470726,1,1,Cholinesterases,CHEMBL3198,0
CHEMBL4470789,1,1,Proteases,CHEMBL5620,0
CHEMBL4471021,1,1,Other enzymes,CHEMBL3471,0
CHEMBL4471827,1,1,Ion channels and transporters,CHEMBL4523503,0
CHEMBL4472017,1,1,Carbonic anhydrases,CHEMBL3594,0
CHEMBL4472970,1,1,Proteases,CHEMBL5620,0
CHEMBL4472996,1,1,Other enzymes,CHEMBL3317339,0
CHEMBL4473613,1,1,Nuclear receptors,CHEMBL3072,0
CHEMBL4473727,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4474108,1,1,Ion channels and transporters,CHEMBL4302,0
CHEMBL4474283,1,1,Other enzymes,CHEMBL3621036,0
CHEMBL4475204,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4475910,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4476026,1,1,Cholinesterases,CHEMBL1914,0
CHEMBL4476479,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4483375,1,1,Nuclear receptors,CHEMBL3072,0
CHEMBL4483384,1,1,Other enzymes,CHEMBL4102,0
CHEMBL4483550,1,1,Proteases,CHEMBL5620,0
CHEMBL4483602,1,1,Other enzymes,CHEMBL3471,0
CHEMBL448696,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL448936,1,1,Cytochrome P450s,CHEMBL5282,0
CHEMBL450498,1,1,Monoamine oxidases,CHEMBL1951,0
CHEMBL450933,1,1,Nuclear receptors,CHEMBL1871,0
CHEMBL451476,1,1,Other/unclassified,CHEMBL5533,0
CHEMBL4514959,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4515881,1,1,Cholinesterases,CHEMBL220,0
CHEMBL451623,1,1,Cytochrome P450s,CHEMBL5282,0
CHEMBL4516296,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4517532,1,1,Other enzymes,CHEMBL1930,0
CHEMBL4517653,1,1,Proteases,CHEMBL5620,0
CHEMBL4518317,1,1,Cytochrome P450s,CHEMBL340,0
CHEMBL4519129,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4519239,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4519591,1,1,Other enzymes,CHEMBL5465386,0
CHEMBL4519947,1,1,Nuclear receptors,CHEMBL3072,0
CHEMBL4520209,1,1,Kinases,CHEMBL279,0
CHEMBL4520442,1,1,Other enzymes,CHEMBL3559,0
CHEMBL4520782,1,1,Cholinesterases,CHEMBL220,0
CHEMBL4520853,1,1,Cholinesterases,CHEMBL4078,0
CHEMBL4521148,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4522440,1,1,Monoamine oxidases,CHEMBL2039,0
CHEMBL4524928,1,1,Kinases,CHEMBL1163101,0
CHEMBL4525381,1,1,Monoamine oxidases,CHEMBL2039,0
