molecule_chembl_id,target_chembl_id,record_count,canonical_smiles,target_name,target_organism,uniprot_accession,endpoint_types,dominant_endpoint,doi_count,year_min,year_max,pchembl_min,pchembl_max,pchembl_range
CHEMBL4873316,CHEMBL205,1,Cc1ccc2oc(=O)c(S(N)(=O)=O)cc2c1,Carbonic anhydrase 2,Homo sapiens,P00918,Ki,Ki,1,2021,2021,6.82,6.82,0.0
CHEMBL4873316,CHEMBL261,1,Cc1ccc2oc(=O)c(S(N)(=O)=O)cc2c1,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2021,2021,6.08,6.08,0.0
CHEMBL4873316,CHEMBL3242,1,Cc1ccc2oc(=O)c(S(N)(=O)=O)cc2c1,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2021,2021,7.11,7.11,0.0
CHEMBL4873316,CHEMBL3594,1,Cc1ccc2oc(=O)c(S(N)(=O)=O)cc2c1,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2021,2021,7.32,7.32,0.0
CHEMBL4873678,CHEMBL4879514,1,CC(C)CCc1cccc(C(=O)Nc2c(O)c3ccc(-c4ccc(C(=O)O)cc4)cc3oc2=O)c1,Microtubule-associated proteins 1A/1B light chain 3B,Homo sapiens,Q9GZQ8,Ki,Ki,1,2021,2021,4.78,4.78,0.0
CHEMBL4874085,CHEMBL205,1,COc1cccc2cc(S(N)(=O)=O)c(=O)oc12,Carbonic anhydrase 2,Homo sapiens,P00918,Ki,Ki,1,2021,2021,7.07,7.07,0.0
CHEMBL4874085,CHEMBL261,1,COc1cccc2cc(S(N)(=O)=O)c(=O)oc12,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2021,2021,6.59,6.59,0.0
CHEMBL4874085,CHEMBL3242,1,COc1cccc2cc(S(N)(=O)=O)c(=O)oc12,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2021,2021,7.4,7.4,0.0
CHEMBL4874085,CHEMBL3594,1,COc1cccc2cc(S(N)(=O)=O)c(=O)oc12,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2021,2021,7.06,7.06,0.0
CHEMBL4874211,CHEMBL4739844,1,Cc1c(CCN2CC3(CCN(c4nccn5ccnc45)CC3)NC2=O)c(=O)oc2cc(O[C@H](C)c3ccccc3)ccc12,Immunoglobulin lambda variable 6-57,Homo sapiens,P06319,EC50,EC50,1,2021,2021,8.39,8.39,0.0
CHEMBL4875269,CHEMBL4739844,1,CCN(CC)c1ccc2c(C)c(CCOC(=O)N(C)CCc3cccnc3)c(=O)oc2c1,Immunoglobulin lambda variable 6-57,Homo sapiens,P06319,EC50,EC50,1,2021,2021,5.28,5.28,0.0
CHEMBL4875883,CHEMBL4879514,1,CC(C)CCc1cccc(C(=O)Nc2c(O)c3ccc(NS(=O)(=O)c4ccccc4)cc3oc2=O)c1,Microtubule-associated proteins 1A/1B light chain 3B,Homo sapiens,Q9GZQ8,Ki,Ki,1,2021,2021,4.86,4.86,0.0
CHEMBL4875925,CHEMBL4879514,1,O=C(Nc1c(O)c2ccc(O)cc2oc1=O)c1cccc(CCC2CC2)c1,Microtubule-associated proteins 1A/1B light chain 3B,Homo sapiens,Q9GZQ8,Ki,Ki,1,2021,2021,4.77,4.77,0.0
CHEMBL4875925,CHEMBL4879518,1,O=C(Nc1c(O)c2ccc(O)cc2oc1=O)c1cccc(CCC2CC2)c1,Microtubule-associated proteins 1A/1B light chain 3A,Homo sapiens,Q9H492,Ki,Ki,1,2021,2021,4.89,4.89,0.0
CHEMBL4876101,CHEMBL205,1,NS(=O)(=O)c1cc2cc(Cl)cc(Cl)c2oc1=O,Carbonic anhydrase 2,Homo sapiens,P00918,Ki,Ki,1,2021,2021,5.9,5.9,0.0
CHEMBL4876101,CHEMBL261,1,NS(=O)(=O)c1cc2cc(Cl)cc(Cl)c2oc1=O,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2021,2021,5.85,5.85,0.0
CHEMBL4876101,CHEMBL3242,1,NS(=O)(=O)c1cc2cc(Cl)cc(Cl)c2oc1=O,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2021,2021,6.6,6.6,0.0
CHEMBL4876101,CHEMBL3594,1,NS(=O)(=O)c1cc2cc(Cl)cc(Cl)c2oc1=O,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2021,2021,6.29,6.29,0.0
CHEMBL4876107,CHEMBL4879514,1,O=C(Nc1c(O)c2ccc(O)cc2oc1=O)c1cccc(OCc2ccccc2)c1,Microtubule-associated proteins 1A/1B light chain 3B,Homo sapiens,Q9GZQ8,Ki,Ki,1,2021,2021,4.28,4.28,0.0
CHEMBL4876107,CHEMBL4879518,1,O=C(Nc1c(O)c2ccc(O)cc2oc1=O)c1cccc(OCc2ccccc2)c1,Microtubule-associated proteins 1A/1B light chain 3A,Homo sapiens,Q9H492,Ki,Ki,1,2021,2021,4.36,4.36,0.0
CHEMBL4876151,CHEMBL205,1,CCOc1cccc2cc(S(N)(=O)=O)c(=O)oc12,Carbonic anhydrase 2,Homo sapiens,P00918,Ki,Ki,1,2021,2021,7.03,7.03,0.0
CHEMBL4876151,CHEMBL261,1,CCOc1cccc2cc(S(N)(=O)=O)c(=O)oc12,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2021,2021,6.4,6.4,0.0
CHEMBL4876151,CHEMBL3242,1,CCOc1cccc2cc(S(N)(=O)=O)c(=O)oc12,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2021,2021,7.03,7.03,0.0
CHEMBL4876151,CHEMBL3594,1,CCOc1cccc2cc(S(N)(=O)=O)c(=O)oc12,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2021,2021,7.29,7.29,0.0
CHEMBL4876524,CHEMBL4879514,1,CCCCSc1cccc(C(=O)Nc2c(O)c3ccc(O)cc3oc2=O)c1,Microtubule-associated proteins 1A/1B light chain 3B,Homo sapiens,Q9GZQ8,Ki,Ki,1,2021,2021,4.64,4.64,0.0
CHEMBL4876524,CHEMBL4879518,1,CCCCSc1cccc(C(=O)Nc2c(O)c3ccc(O)cc3oc2=O)c1,Microtubule-associated proteins 1A/1B light chain 3A,Homo sapiens,Q9H492,Ki,Ki,1,2021,2021,4.75,4.75,0.0
CHEMBL487711,CHEMBL3242,1,CC(=O)Oc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2018,2018,6.24,6.24,0.0
CHEMBL487711,CHEMBL3594,1,CC(=O)Oc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2018,2018,7.4,7.4,0.0
CHEMBL4877664,CHEMBL4879514,1,CCCc1cccc(C(=O)Nc2c(O)c3ccc(O)cc3oc2=O)c1,Microtubule-associated proteins 1A/1B light chain 3B,Homo sapiens,Q9GZQ8,Ki,Ki,1,2021,2021,4.64,4.64,0.0
CHEMBL4877664,CHEMBL4879518,1,CCCc1cccc(C(=O)Nc2c(O)c3ccc(O)cc3oc2=O)c1,Microtubule-associated proteins 1A/1B light chain 3A,Homo sapiens,Q9H492,Ki,Ki,1,2021,2021,4.7,4.7,0.0
CHEMBL4878037,CHEMBL1806,1,N#CC1=C(N)Oc2c(c(=O)oc3ccccc23)C1c1c[nH]c2ccccc12,DNA topoisomerase 2-alpha,Homo sapiens,Q9UQP9,IC50,IC50,1,2021,2021,4.91,4.91,0.0
CHEMBL4878531,CHEMBL4879514,1,O=C(Nc1c(O)c2ccc(O)cc2oc1=O)c1cccc(Oc2ccccc2)c1,Microtubule-associated proteins 1A/1B light chain 3B,Homo sapiens,Q9GZQ8,Ki,Ki,1,2021,2021,4.58,4.58,0.0
CHEMBL4878531,CHEMBL4879518,1,O=C(Nc1c(O)c2ccc(O)cc2oc1=O)c1cccc(Oc2ccccc2)c1,Microtubule-associated proteins 1A/1B light chain 3A,Homo sapiens,Q9H492,Ki,Ki,1,2021,2021,4.36,4.36,0.0
CHEMBL4878719,CHEMBL4879514,1,CC(C)CCc1cccc(C(=O)Nc2c(O)c3ccc(-c4cccc5ccccc45)cc3oc2=O)c1,Microtubule-associated proteins 1A/1B light chain 3B,Homo sapiens,Q9GZQ8,Ki,Ki,1,2021,2021,4.6,4.6,0.0
CHEMBL4878847,CHEMBL4739844,1,C#CCN(CC#C)c1ccc2c(C)cc(=O)oc2c1,Immunoglobulin lambda variable 6-57,Homo sapiens,P06319,EC50,EC50,1,2021,2021,5.7,5.7,0.0
CHEMBL4879193,CHEMBL4879514,1,CC(C)S(=O)(=O)Nc1cccc(C(=O)Nc2c(O)c3ccc(O)cc3oc2=O)c1,Microtubule-associated proteins 1A/1B light chain 3B,Homo sapiens,Q9GZQ8,Ki,Ki,1,2021,2021,4.37,4.37,0.0
CHEMBL4879193,CHEMBL4879518,1,CC(C)S(=O)(=O)Nc1cccc(C(=O)Nc2c(O)c3ccc(O)cc3oc2=O)c1,Microtubule-associated proteins 1A/1B light chain 3A,Homo sapiens,Q9H492,Ki,Ki,1,2021,2021,4.41,4.41,0.0
CHEMBL4879274,CHEMBL4739844,1,C#CCN(CC)c1ccc2c(C)cc(=O)oc2c1,Immunoglobulin lambda variable 6-57,Homo sapiens,P06319,EC50,EC50,1,2021,2021,5.58,5.58,0.0
CHEMBL4879384,CHEMBL4739844,1,CCN(c1ccc2c(C)cc(=O)oc2c1)C(C)C,Immunoglobulin lambda variable 6-57,Homo sapiens,P06319,EC50,EC50,1,2021,2021,5.01,5.01,0.0
CHEMBL488063,CHEMBL1951,1,COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCCC3,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2008,2008,6.4,6.4,0.0
CHEMBL488063,CHEMBL2039,1,COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCCC3,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2008,2008,4.92,4.92,0.0
CHEMBL488072,CHEMBL1951,1,CC(=O)COc1ccc2c(oc(=O)c3ccccc32)c1C,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2008,2008,5.59,5.59,0.0
CHEMBL488072,CHEMBL2039,1,CC(=O)COc1ccc2c(oc(=O)c3ccccc32)c1C,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2008,2008,4.55,4.55,0.0
CHEMBL488073,CHEMBL1951,1,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2008,2008,8.42,8.42,0.0
CHEMBL488073,CHEMBL2039,1,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2008,2008,4.76,4.76,0.0
CHEMBL488074,CHEMBL1951,1,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCC3,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2008,2008,6.89,6.89,0.0
CHEMBL488074,CHEMBL2039,1,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCC3,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2008,2008,8.93,8.93,0.0
CHEMBL488075,CHEMBL1951,1,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2008,2008,6.16,6.16,0.0
CHEMBL488075,CHEMBL2039,1,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2008,2008,6.63,6.63,0.0
CHEMBL488076,CHEMBL1951,1,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCC3,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2008,2008,6.63,6.63,0.0
CHEMBL488076,CHEMBL2039,1,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCC3,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2008,2008,6.78,6.78,0.0
CHEMBL488266,CHEMBL2039,1,COc1c(O)ccc2c3c(c(=O)oc12)CCCC3,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2008,2008,4.3,4.3,0.0
CHEMBL488267,CHEMBL2039,1,COc1cc(OCC(C)=O)cc2oc(=O)ccc12,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2008,2008,4.36,4.36,0.0
CHEMBL488688,CHEMBL4078,1,O=c1cc(Cl)c2cc(CN3CCN(c4ccccc4)CC3)ccc2o1,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2008,2008,4.72,4.72,0.0
CHEMBL488916,CHEMBL1951,1,Cc1cc(=O)oc2c(C)c(OC3CCCC3=O)ccc12,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2008,2008,8.14,8.14,0.0
CHEMBL488916,CHEMBL2039,1,Cc1cc(=O)oc2c(C)c(OC3CCCC3=O)ccc12,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2008,2008,4.97,4.97,0.0
CHEMBL488917,CHEMBL1951,1,Cc1cc(=O)oc2c(C)c(OC3CCCCC3=O)ccc12,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2008,2008,6.4,6.4,0.0
CHEMBL488917,CHEMBL2039,1,Cc1cc(=O)oc2c(C)c(OC3CCCCC3=O)ccc12,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2008,2008,5.41,5.41,0.0
CHEMBL489182,CHEMBL205,1,COc1ccc2c(CC(=O)Nc3cc(C(F)(F)F)c(S(N)(=O)=O)cc3S(N)(=O)=O)cc(=O)oc2c1,Carbonic anhydrase 2,Homo sapiens,P00918,Ki,Ki,1,2010,2010,7.44,7.44,0.0
CHEMBL489182,CHEMBL261,1,COc1ccc2c(CC(=O)Nc3cc(C(F)(F)F)c(S(N)(=O)=O)cc3S(N)(=O)=O)cc(=O)oc2c1,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2010,2010,6.92,6.92,0.0
CHEMBL489182,CHEMBL3242,1,COc1ccc2c(CC(=O)Nc3cc(C(F)(F)F)c(S(N)(=O)=O)cc3S(N)(=O)=O)cc(=O)oc2c1,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2010,2010,8.22,8.22,0.0
CHEMBL489182,CHEMBL3594,1,COc1ccc2c(CC(=O)Nc3cc(C(F)(F)F)c(S(N)(=O)=O)cc3S(N)(=O)=O)cc(=O)oc2c1,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2010,2010,7.85,7.85,0.0
CHEMBL491132,CHEMBL4481,1,Cc1ncsc1C(=O)N(Cc1cc(=O)oc2c(F)cccc12)c1cccc(Cl)c1,"Nitric oxide synthase, inducible",Homo sapiens,Q9UD42,EC50,EC50,1,2009,2009,5.7,5.7,0.0
CHEMBL492022,CHEMBL205,1,COc1ccc2c(CC(=O)Nc3cccc(S(N)(=O)=O)c3)cc(=O)oc2c1,Carbonic anhydrase 2,Homo sapiens,P00918,Ki,Ki,1,2010,2010,7.8,7.8,0.0
CHEMBL492022,CHEMBL261,1,COc1ccc2c(CC(=O)Nc3cccc(S(N)(=O)=O)c3)cc(=O)oc2c1,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2010,2010,7.03,7.03,0.0
CHEMBL492022,CHEMBL3242,1,COc1ccc2c(CC(=O)Nc3cccc(S(N)(=O)=O)c3)cc(=O)oc2c1,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2010,2010,7.26,7.26,0.0
CHEMBL492022,CHEMBL3594,1,COc1ccc2c(CC(=O)Nc3cccc(S(N)(=O)=O)c3)cc(=O)oc2c1,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2010,2010,7.23,7.23,0.0
CHEMBL492115,CHEMBL1293251,1,NC(=O)COc1ccc2c3c(c(=O)oc2c1)CCCCC3,ATP-dependent molecular chaperone HSP82,Candida albicans (strain WO-1) (Yeast),C4YTQ8,EC50,EC50,0,,,4.76,4.76,0.0
CHEMBL493586,CHEMBL2073682,1,O=C(O)[C@H]1O[C@@H](OCc2cc(=O)oc3cc(O)ccc23)[C@H](O)[C@@H](O)[C@@H]1O,ATP-binding cassette sub-family C member 3,Rattus norvegicus,O88563,Ki,Ki,1,2002,2002,4.11,4.11,0.0
CHEMBL494632,CHEMBL2821,1,O=C(Nc1ccccc1)c1cc2cc([N+](=O)[O-])ccc2oc1=O,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,4.66,4.66,0.0
CHEMBL494633,CHEMBL2821,1,O=C(Nc1ccccc1)c1cc2cc(Br)ccc2oc1=O,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,4.62,4.62,0.0
CHEMBL494795,CHEMBL1951,1,O=C(Nc1ccccc1)c1cc2ccccc2oc1=O,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2009,2009,4.88,4.88,0.0
CHEMBL494795,CHEMBL2039,1,O=C(Nc1ccccc1)c1cc2ccccc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2009,2009,6.12,6.12,0.0
CHEMBL494795,CHEMBL2821,1,O=C(Nc1ccccc1)c1cc2ccccc2oc1=O,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,4.38,4.38,0.0
CHEMBL494798,CHEMBL2821,1,Cc1ccc2oc(=O)c(C(=O)Nc3cccc(Cl)c3)cc2c1,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,4.51,4.51,0.0
CHEMBL494799,CHEMBL2821,1,O=C(Nc1ccccc1)c1cc2cc(Cl)cc(Cl)c2oc1=O,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,4.72,4.72,0.0
CHEMBL494800,CHEMBL2039,1,Cc1ccc2oc(=O)c(C(=O)Nc3ccc(Cl)cc3)cc2c1,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2017,2017,7.96,7.96,0.0
CHEMBL494800,CHEMBL2821,1,Cc1ccc2oc(=O)c(C(=O)Nc3ccc(Cl)cc3)cc2c1,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,4.47,4.47,0.0
CHEMBL494808,CHEMBL2039,1,Cc1cccc(NC(=O)c2cc3cc(C)ccc3oc2=O)c1,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2017,2017,8.12,8.12,0.0
CHEMBL494808,CHEMBL2821,1,Cc1cccc(NC(=O)c2cc3cc(C)ccc3oc2=O)c1,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,5.0,5.0,0.0
CHEMBL494978,CHEMBL2821,1,Cc1cc(C)cc(NC(=O)c2cc3cc(C)ccc3oc2=O)c1,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,5.01,5.01,0.0
CHEMBL495153,CHEMBL2821,1,Cc1cccc(NC(=O)c2cc3cc(Cl)cc(Cl)c3oc2=O)c1,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,4.6,4.6,0.0
CHEMBL495154,CHEMBL2821,1,Cc1cccc(NC(=O)c2cc3cc(Cl)cc(Br)c3oc2=O)c1,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,5.0,5.0,0.0
CHEMBL495155,CHEMBL2821,1,Cc1cc(C)cc(NC(=O)c2cc3cc(Cl)cc(Br)c3oc2=O)c1,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,4.5,4.5,0.0
CHEMBL495225,CHEMBL2821,1,Cc1ccc2oc(=O)c(C(=O)Nc3ccccc3Cl)cc2c1,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,4.52,4.52,0.0
CHEMBL495465,CHEMBL2821,1,Cc1ccc2oc(=O)c(C(=O)NC3CCCCCCCCCCC3)cc2c1,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,4.48,4.48,0.0
CHEMBL495466,CHEMBL2039,1,Cc1ccc2oc(=O)c(C(=O)Nc3ccccc3)cc2c1,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2017,2017,7.82,7.82,0.0
CHEMBL495466,CHEMBL2821,1,Cc1ccc2oc(=O)c(C(=O)Nc3ccccc3)cc2c1,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,4.64,4.64,0.0
CHEMBL497176,CHEMBL2085,1,O=C(COC(=O)c1cc2ccc(O)cc2oc1=O)c1ccccc1,Macrophage migration inhibitory factor,Homo sapiens,P14174,Ki,Ki,1,2009,2009,5.8,5.8,0.0
CHEMBL49732,CHEMBL1900,1,COc1ccc2ccc(=O)oc2c1,Aldo-keto reductase family 1 member B1,Homo sapiens,P15121,IC50,IC50,1,2010,2010,4.17,4.17,0.0
CHEMBL49732,CHEMBL2186,1,COc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 13,Mus musculus,Q9D6N1,Ki,Ki,1,2010,2010,5.05,5.05,0.0
CHEMBL49732,CHEMBL2326,1,COc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 7,Homo sapiens,Q86YU0,Ki,Ki,1,2010,2010,5.62,5.62,0.0
CHEMBL49732,CHEMBL261,1,COc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2010,2010,5.23,5.23,0.0
CHEMBL49732,CHEMBL2885,1,COc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 3,Homo sapiens,P07451,Ki,Ki,1,2010,2010,4.02,4.02,0.0
CHEMBL49732,CHEMBL3025,1,COc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 6,Homo sapiens,Q9UF03,Ki,Ki,1,2010,2010,5.26,5.26,0.0
CHEMBL49732,CHEMBL3242,1,COc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2010,2010,5.01,5.01,0.0
CHEMBL49732,CHEMBL3510,1,COc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 14,Homo sapiens,Q9ULX7,Ki,Ki,1,2010,2010,5.05,5.05,0.0
CHEMBL49732,CHEMBL3594,1,COc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2010,2010,5.01,5.01,0.0
CHEMBL49732,CHEMBL3729,1,COc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 4,Homo sapiens,Q6FHI7,Ki,Ki,1,2010,2010,5.08,5.08,0.0
CHEMBL49732,CHEMBL4789,1,COc1ccc2ccc(=O)oc2c1,"Carbonic anhydrase 5A, mitochondrial",Homo sapiens,P35218,Ki,Ki,1,2010,2010,5.29,5.29,0.0
CHEMBL49732,CHEMBL5973,1,COc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 15,Mus musculus,Q99N23,Ki,Ki,1,2010,2010,5.08,5.08,0.0
CHEMBL499266,CHEMBL1951,1,CC(C)CNC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2009,2009,4.23,4.23,0.0
CHEMBL499266,CHEMBL2039,1,CC(C)CNC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2009,2009,5.02,5.02,0.0
CHEMBL499847,CHEMBL1951,1,O=c1ccc2c(ccc3ccoc32)o1,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2019,2019,5.75,5.75,0.0
CHEMBL499847,CHEMBL2039,1,O=c1ccc2c(ccc3ccoc32)o1,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2019,2019,5.26,5.26,0.0
CHEMBL499847,CHEMBL4078,1,O=c1ccc2c(ccc3ccoc32)o1,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2019,2019,4.45,4.45,0.0
CHEMBL500683,CHEMBL1951,1,N#Cc1c(F)c(F)c(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)c(F)c1F,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2009,2009,4.23,4.23,0.0
CHEMBL500683,CHEMBL2039,1,N#Cc1c(F)c(F)c(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)c(F)c1F,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2009,2009,5.46,5.46,0.0
CHEMBL500684,CHEMBL1951,1,O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2009,2009,4.25,4.25,0.0
CHEMBL501358,CHEMBL2326,1,COc1c2c(cc3oc(=O)ccc13)OC(C)(C)C=C2,Carbonic anhydrase 7,Homo sapiens,Q86YU0,Ki,Ki,1,2013,2013,5.2,5.2,0.0
CHEMBL501358,CHEMBL261,1,COc1c2c(cc3oc(=O)ccc13)OC(C)(C)C=C2,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2013,2013,5.11,5.11,0.0
CHEMBL501358,CHEMBL3242,1,COc1c2c(cc3oc(=O)ccc13)OC(C)(C)C=C2,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2013,2013,6.02,6.02,0.0
CHEMBL501358,CHEMBL3594,1,COc1c2c(cc3oc(=O)ccc13)OC(C)(C)C=C2,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2013,2013,6.13,6.13,0.0
CHEMBL501358,CHEMBL3912,1,COc1c2c(cc3oc(=O)ccc13)OC(C)(C)C=C2,Carbonic anhydrase 13,Homo sapiens,Q8N1Q1,Ki,Ki,1,2013,2013,5.5,5.5,0.0
CHEMBL501402,CHEMBL1951,1,O=c1oc2cc(O)ccc2c2c1CCC2,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2008,2008,4.32,4.32,0.0
CHEMBL502021,CHEMBL2039,1,O=C(NCc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2009,2009,6.0,6.0,0.0
CHEMBL502440,CHEMBL4241,1,O=C1OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c3oc(=O)c4c(c(O)c(O)c5oc(=O)c2c3c54)-c2c1cc(O)c(O)c2O,Squalene monooxygenase,Rattus norvegicus,Q4V8L3,IC50,IC50,1,2001,2001,4.7,4.7,0.0
CHEMBL502858,CHEMBL2821,1,Cc1ccc2oc(=O)c(C(=O)Nc3ccccc3C)cc2c1,Coagulation factor XII,Homo sapiens,P78339,IC50,IC50,1,2008,2008,4.5,4.5,0.0
